id,name,time,utc_offset,group_id,venue_id,status
"64706072","In The Brain of Mark Rendle: Zen and the Art of Software",1339435800000,3600000,1350857,805913,"past"
"64050562","MEET the new Azure",1339522200000,3600000,3118992,6270312,"past"
"68140662","Meetup next tuesday",1339524000000,3600000,3148882,6034372,"past"
"65972202","Infinispan from POC to Production",1339606800000,3600000,1600595,1040306,"past"
"44303522","Martine Devos' Certified Scrum Product Owner",1339660800000,3600000,1350857,1040306,"past"
"65167752","DDD eXchange 2012",1339745400000,3600000,1350857,805913,"past"
"57248592","Simon Brown's Enterprise Software Developer",1340006400000,3600000,1350857,1040306,"past"
"44536962","Jon Jagger & Kevlin Henney's Agile Development for Developers two-day course",1340006400000,3600000,1350857,1040306,"past"
"56147102","Typesafe's Fast Track to Scala course",1340006400000,3600000,1350857,805913,"past"
"44537022","Jon Jagger & Kevlin Henney's Agile Development for Developers two-day course",1340006400000,3600000,1350857,1040306,"past"
"51672282","Brian Sletten's Semantic Web Technologies Bootcamp",1340006400000,3600000,1350857,805913,"past"
"55651672","LondonR User Group Meeting",1340125200000,3600000,1594526,835790,"past"
"65999122","Experience Report: Trying to do Continuous Delivery - Warts and All",1340127000000,3600000,1350857,1040306,"past"
"54017692","Typesafe Advanced Scala course at Skills Matter",1340179200000,3600000,1350857,805913,"past"
"68691972","In The Brain of Jon Jagger: Cyber Dojo",1340213400000,3600000,1350857,1040306,"past"
"43433452","Gojko Adzic's Test Driven Development Workshop",1340611200000,3600000,1350857,805913,"past"
"69003102","Find Your Ninja // Find Your Next Exciting Project!",1340647200000,3600000,1350857,805913,"past"
"66747332","Udi Dahan's Enterprise Development with NServiceBus",1340697600000,3600000,1350857,1040306,"past"
"60759722","In The Brain of Uncle Bob: The S.O.L.I.D. Principles of OO and Agile Design",1340731800000,3600000,1350857,1040306,"past"
"44415182","Ian Robinson and Jim Webber's Neo4j Two-day Tutorial",1340784000000,3600000,1350857,1040306,"past"
"64860802","In The Brain of Andreas Ohlund: Death to the batch job",1340818200000,3600000,1350857,1040306,"past"
"qzgfvcyqhbnc","BigData Technology Debate and Networking Event",1340819100000,3600000,3648652,3425742,"past"
"qzgfvcyqjbkc","BigData Business Debate and Networking Event",1340819100000,3600000,3648652,3425742,"past"
"65547222","Internet of Things Meetup 9",1340820000000,3600000,2590642,7848052,"past"
"43420212","Martine Devos' Certified ScrumMaster Workshop (June 28-29th)",1340870400000,3600000,1350857,1040306,"past"
"70786372","Let's talk about Nvidia Kepler architecture",1340904600000,3600000,1651926,7911132,"past"
"62292892","June Hadoop Meetup: Data processing with Pig",1340904600000,3600000,2467322,805913,"past"
"68056542","Commons Gathering in London",1341057600000,3600000,2027171,3441202,"past"
"66746812","Udi Dahan's Advanced Distributed Systems Design with SOA",1341216000000,3600000,1350857,805913,"past"
"66941642","In The Brain of Udi Dahan: Commands, Queries, and Consistency",1341250200000,3600000,1350857,1040306,"past"
"64780522","12th Big Data Meetup",1341336600000,3600000,1789394,7226762,"past"
"44642042","MongoDB for Developers - Two-day Course",1341388800000,3600000,1350857,1040306,"past"
"43551722","Simon Brown's Software Architecture for Developers (July 4-5th)",1341388800000,3600000,1350857,1040306,"past"
"53632442","Practical Agile Testing with Janet Gregory",1341388800000,3600000,1350857,805913,"past"
"70971062","Grid Computing with Azure and Building Windows 8 Apps",1341421200000,3600000,3118992,7931512,"past"
"68292652","In The Brain of Simon Brown: The code doesn't tell the whole story",1341423000000,3600000,1350857,1040306,"past"
"68135042","July's Magento Meetup: Peer1 Hosting, MixPanel, open Q&A, and possibly more",1341424800000,3600000,1582377,7849812,"past"
"70000882","First SDN Meetup",1341507600000,3600000,3747522,8008292,"past"
"69657402","Eric Evans: Case Study Involving Strategic Design And Established Formalisms",1341509400000,3600000,1350857,1040306,"past"
"69174012","London Riak Meetup 2 — Diving Deep into the Full Stack",1341511200000,3600000,3738932,6858902,"past"
"66746962","Greg Young's CQRS, Domain Events, Event Sourcing and how to apply DDD",1341820800000,3600000,1350857,1040306,"past"
"17686721","Let's discuss what we want out of the Group.",1341939600000,3600000,1830801,1113633,"past"
"68692892","In The Brain of Chris Matts, Why do we do Agile? What is Scrum and Kanban?",1341941400000,3600000,1350857,1040306,"past"
"70609812","Sql Server scenarios in Windows Azure",1341943200000,3600000,3118992,,"past"
"68965382","Organisational practice to increase collective impact & serve the common good",1342096200000,3600000,2027171,6982212,"past"
"70610242","Data Visualization London II - Telling Stories with Data",1342114200000,3600000,3440102,5775322,"past"
"69151372","In The Brain of Seyi Akin-Olugbemi: TSQER: The Evolution of Code",1342114200000,3600000,1350857,1040306,"past"
"44891552","Paul Ardeleanu's Introduction to iOS Development - Two-day course",1342425600000,3600000,1350857,1040306,"past"
"fdznqyqkbvb","London Groovy & Grails User Group Meetup",1342459800000,3600000,1702896,,"past"
"69791362","Cassandra at ServiceTick plus Acunu Analytics",1342461600000,3600000,1731903,805913,"past"
"72059752","July Meetup",1342720800000,3600000,1570042,798859,"past"
"70252792","Music Data Science Hackathon #musicdata",1342859400000,3600000,3183732,3929882,"past"
"74000652","Co-Creating ""The more Beautiful World our Hearts Tell us is Possible.""",1342875600000,3600000,2027171,3441202,"past"
"71643962","In The Brain of James Gellately-Smith: Accessory Shop in the Cloud",1343149200000,3600000,1350857,805913,"past"
"71914852","In The Brain of Richard Low // Real Time Cassandra",1343149200000,3600000,1350857,805913,"past"
"72028532","Neo4j User Group // Lightening Talks - Ian Robinson & Mark Needham",1343235600000,3600000,1350857,805913,"past"
"72490512","Hadoop Pub Meetup",1343323800000,3600000,2467322,1057276,"past"
"70779872","Internet of Things Meetup 10",1343325600000,3600000,2590642,8071372,"past"
"72724902","Launch event",1343808000000,3600000,4273772,6858902,"past"
"72491272","Storm User Meetup",1343844000000,3600000,2467322,8466892,"past"
"73860782","SEO by GPMD.co.uk, Metrics by getbrandid.com, Q&A, sponsored by Skywire.co.uk",1345051800000,3600000,1582377,,"past"
"76524692","Drupal Kent Meetup",1345053600000,3600000,3148882,6034372,"past"
"75002142","Meet up and chat about Django",1345568400000,3600000,1830801,1113633,"past"
"74979002","JBoss EAP 6 - JBoss for the Enterprise",1345654800000,3600000,1600595,1040306,"past"
"43420242","Martine Devos' Certified ScrumMaster Workshop (Aug 28-29th)",1346140800000,3600000,1350857,1040306,"past"
"79190462","DevOps, Demos and Disasters",1346261400000,3600000,3738932,8881762,"past"
"75271782","Internet of Things Summer Showcase",1346263200000,3600000,2590642,8071372,"past"
"44311182","Martine Devos' Certified Scrum Product Owner",1346313600000,3600000,1350857,1040306,"past"
"76688512","Collaborative Industrial Design and Customizable Products",1346349600000,3600000,2590642,1232158,"past"
"51672382","Brian Sletten's Semantic Web Technologies Bootcamp",1346659200000,3600000,1350857,805913,"past"
"44557902","Eric Evans Domain Driven Design Hands-On Immersion Workshop",1346659200000,3600000,1350857,1040306,"past"
"44558202","Eric Evans Domain Driven Design Hands-On Immersion Workshop",1346659200000,3600000,1350857,1040306,"past"
"72080442","In The Brain of Mark Rendle: Hidden Complexity: Inside Simple.Data & Simple.Web",1346691600000,3600000,1350857,805913,"past"
"66745602","In The Brain of Alberto Brandolini: Domain-Driven Design... Dirty Harry Style",1346693400000,3600000,1350857,1040306,"past"
"76693492","Social Data for Influencer Marketing",1346745600000,3600000,4273772,6858902,"past"
"48729832","Ayende Rahien's RavenDB Workshop",1346832000000,3600000,1350857,1040306,"past"
"78673902","Data Science Perspectives on Hadoop + Machine Learning",1346952600000,3600000,3183732,3929882,"past"
"71627972","Ian Robinson and Jim Webber's Neo4j Tutorial // September 10th & 11th",1347264000000,3600000,1350857,805913,"past"
"54318622","Linda Rising's Fearless Change - Patterns for Introducing New Ideas",1347264000000,3600000,1350857,805913,"past"
"75831512","Donald Belcham's Aspect Oriented Programming // Sept 10th & 11th",1347264000000,3600000,1350857,805913,"past"
"71269002","Mark Rendle Web App Development with Nancy & Simple .Data 10th & 11th September",1347306300000,3600000,1350857,805913,"past"
"44415362","Ian Robinson and Jim Webber's Neo4j Two-day Tutorial",1347307200000,3600000,1350857,1040306,"past"
"54318582","Linda Rising's Patterns for Improved Customer Interaction",1347350400000,3600000,1350857,805913,"past"
"73538582","ITB of Simon Brown: Master Builder - The Original Generalising Specialist",1347382800000,3600000,1350857,805913,"past"
"75846572","In The Brain of Donald Belcham: AOP beyond the Decorator Pattern",1347384600000,3600000,1350857,805913,"past"
"80241952","Meetup & Chat Drupal",1347386400000,3600000,3148882,6034372,"past"
"53992312","Allan Kelly and Chris Matt's Essential Agile for Business Analysts course",1347436800000,3600000,1350857,805913,"past"
"71621642","Ayende Rahien's RavenDB Workshop",1347436800000,3600000,1350857,805913,"past"
"72028622","In The Brain of Itamar Syn-Hershko // RavenDB: When DB meets UX",1347469200000,3600000,1350857,805913,"past"
"71910602","13th Big Data Meetup",1347471000000,3600000,1789394,1432252,"past"
"78325612","Get to know each other",1347472800000,3600000,4580712,4203522,"past"
"43420272","Martine Devos' Certified ScrumMaster Workshop (Sep 17-18th)",1347868800000,3600000,1350857,1040306,"past"
"45019062","Udi Dahan's Enterprise Development with NServiceBus, 3-day Course",1347868800000,3600000,1350857,1040306,"past"
"70796772","LondonR Meeting Sept 2012",1347987600000,3600000,1594526,835790,"past"
"82548312","Django pub meetup",1347987600000,3600000,1830801,1093733,"past"
"79698432","London Erlang User Group Meeting",1347989400000,3600000,1512314,9326302,"past"
"82917442","Talk by Rob Harrop on Grokking Hypermedia & REST",1347989400000,3600000,1350857,805913,"past"
"81694052","Statistical Computing and Data Science",1348075800000,3600000,3183732,1752361,"past"
"80841522","London Systematic Traders (LST) Social Event",1348075800000,3600000,4474342,,"past"
"44311412","Martine Devos' Certified Scrum Product Owner",1348128000000,3600000,1350857,1040306,"past"
"73999792","Data Viz III - Visualising the Olympics",1348162200000,3600000,3440102,5050822,"past"
"68295852","IT'S ON!!! MageHack 2012, 21-23 Sept @ Google Campus",1348246800000,3600000,1582377,6525682,"past"
"53322222","Kevlin Henney & Jon Jagger's Mastering Agile Practice",1348471800000,3600000,1350857,805913,"past"
"56147122","Typesafe's Fast Track to Scala course",1348473600000,3600000,1350857,805913,"past"
"69287792","Brewing Beer with Windows Azure",1348506000000,3600000,3118992,5212832,"past"
"83841422","In The Brain of Dierk Koenig // GroovyFX - A World of Wonder",1348507800000,3600000,1350857,805913,"past"
"83816322","Dierk Koenig presenting on GroovyFX, a Groovier version of JavaFX",1348507800000,3600000,1702896,1040306,"past"
"74661862","In The Brain of Trond Bjerkestrand-Working with DB in Scala SLICK/ScalaQuery",1348592400000,3600000,1350857,805913,"past"
"81107152","Internet of Things Meetup 13",1348596000000,3600000,2590642,8071372,"past"
"54017712","Typesafe Advanced Scala course at Skills Matter",1348646400000,3600000,1350857,805913,"past"
"44537082","Jon Jagger & Kevlin Henney's Agile Development for Developers two-day course",1348646400000,3600000,1350857,1040306,"past"
"74662672","In The Brain of Philipp Haller: Composable Pipelines as a Pattern in Scala",1348678800000,3600000,1350857,805913,"past"
"73527552","In The Brain of Jon Jagger: Principles of Improvement",1348678800000,3600000,1350857,805913,"past"
"79715232","Meet FirefoxOS",1348680600000,3600000,4660692,6777292,"past"
"83084252","In The Brain of Rob Harrop // Patterns for Effective Hypermedia Applications",1348680600000,3600000,1350857,805913,"past"
"77916012","HTML5 CodeShow #1",1348682400000,3600000,4558132,6858902,"past"
"71638392","MongoDB for Administrators and Operations",1348732800000,3600000,1350857,805913,"past"
"74663542","ITB of Fredrik Ekholdt: Starting with Play 2.0 & how to build non-blocking apps",1348765200000,3600000,1350857,805913,"past"
"84525062","IN NEW YORK - Oct 1st: Agile Testing & BDD eXchange 2012",1349076600000,3600000,1350857,8382672,"past"
"74827662","Clojure eXchange in NYC // October 1st 2012",1349078400000,3600000,1350857,8382672,"past"
"44558402","Eric Evans Domain Driven Design Hands-On Immersion Workshop",1349078400000,3600000,1350857,1040306,"past"
"74828652","NYC Agile Testing & BDD eXchange // October 1st",1349078400000,3600000,1350857,8382672,"past"
"80788142","14th Big Data Meetup - O'Reilly Strata Conference special",1349112600000,3600000,1789394,1044625,"past"
"83256112","Data Science of Recommendations - Special free session at Strata Conference",1349199000000,3600000,3183732,1044625,"past"
"82741992","Basho UK Launch Party!",1349285400000,3600000,3738932,,"past"
"79704052","Magento Multi-Channel integration",1349287200000,3600000,1582377,4129552,"past"
"83057102","Open Source Web Design, Web Designers & Your Company Website",1349373600000,3600000,1350857,,"past"
"84926452","In The Brain of Rob Harrop // Effective REST Security",1349802000000,3600000,1350857,805913,"past"
"84903322","Drupal Kent",1349805600000,3600000,3148882,6034372,"past"
"43551802","Simon Brown's Software Architecture for Developers (Oct 10-11th)",1349856000000,3600000,1350857,1040306,"past"
"74825192","The Haskell eXchange // October 10th 2012",1349856000000,3600000,1350857,844785,"past"
"85090772","In The Brain of Klaus Wuestefeld // The Sovereign Computing Platform",1349890200000,3600000,1350857,805913,"past"
"85622982","October Hadoop Meetup: Apache Flume and Common Crawl",1349892000000,3600000,2467322,9709222,"past"
"83983632","All things SQL in the Cloud",1349978400000,3600000,3118992,1619822,"past"
"55040192","Tomas Petricek and Phil Trelford?s Advanced F# Programming course",1350288000000,3600000,1350857,805913,"past"
"72898802","Gojko Adzic's Test-Driven Development Workshop October 15th & 16th",1350288000000,3600000,1350857,805913,"past"
"53321792","Gojko Adzic's Test Driven Development Workshop",1350288000000,3600000,1350857,805913,"past"
"73542992","In The Brain of Kevlin Henney: Cool code",1350320400000,3600000,1350857,805913,"past"
"87191522","Talk on .NET website and webservices for the millions (London .NET User Group)",1350408600000,3600000,1350857,805913,"past"
"51211192","Greg Young's CQRS, Domain Events, Event Sourcing and how to apply DDD",1350460800000,3600000,1350857,1040306,"past"
