eventId,topicId,times
226158090,56729,1
226158090,93380,1
221501124,480642,2
123043442,189,1
123043442,1327,1
123043442,1064,1
123043442,835,1
123043442,1475,1
123043442,17703,2
123043442,190,2
123043442,1040,1
65167752,17703,1
8272078,455,6
8272078,17703,3
43433382,126219,1
43433382,637872,4
194886132,189,3
220862010,17703,2
13093294,190,3
13093294,189,4
13093294,17703,2
13093294,71289,1
13093294,15227,1
127912212,827,1
221063503,10361,2
221063503,208041,1
102479732,17703,3
200768922,17703,2
200768922,80749,1
48803012,189,13
48803012,39012,3
48803012,10834,1
48803012,1097452,2
48803012,15227,1
48803012,93380,3
48803012,17703,4
200891592,56729,1
200891592,17703,1
200891592,20479,1
200891592,188,4
200891592,1454542,6
200891592,1504752,1
219874434,179941,2
219874434,189,2
222503493,71289,4
222503493,94589,1
222503493,10581,1
222503493,106382,1
222503493,17703,2
222503493,33167,2
222503493,10579,2
218002792,179941,4
148580392,189,1
148580392,1475,1
148580392,17703,2
12130798,17703,1
12130798,57424,1
12130798,189,8
12130798,15227,1
13442080,23124,2
13442080,827,1
20664791,637872,3
164113072,22791,6
164113072,17703,1
164113072,25375,2
164113072,502772,1
219016795,17703,1
145044232,179941,4
145044232,10581,1
168618972,17703,1
223476958,6490,1
223476958,1064,1
223476958,85,5
223476958,17703,5
223476958,18296,1
223476958,480642,5
223837815,1064,2
223837815,480642,2
223837815,1470102,1
82544792,253331,1
82544792,144841,4
225944374,6490,1
225944374,94589,1
225944374,33167,1
225944374,140943,1
225944374,56729,1
225944374,698892,1
225944374,17703,1
225944374,10581,1
225944374,1137362,1
225944374,19724,1
225944374,1454542,1
225944374,97776,1
5059776,455,7
5059776,17703,4
161726622,20126,1
161726622,189,2
161726622,71289,1
161726622,58162,2
161726622,17936,1
161726622,121802,1
161726622,10464,1
161726622,17703,2
161726622,502772,1
161726622,179941,1
161726622,29661,1
221937448,33876,1
221937448,17703,2
221937448,626,1
219533680,17703,1
219533680,1471652,1
109790702,121802,3
109790702,17703,1
109790702,1393422,2
109790702,921432,3
41102642,189,1
221495449,1064,2
221495449,22467,1
221495449,888662,1
221630456,17703,2
205127252,7029,3
205127252,17703,1
205127252,1097452,2
205127252,939612,2
205127252,6490,1
117222972,57424,1
183001832,16,1
183001832,17936,9
220633737,17703,2
137088252,1512,1
137088252,17703,2
137088252,81917,1
tmtcglythbgc,6490,1
tmtcglythbgc,139517,1
22955081,189,2
22955081,17936,2
102929902,827,3
102929902,18296,1
130945522,20126,8
130945522,189,1
130945522,29661,1
130945522,21520,6
130945522,17936,1
222526391,95360,1
qnnlwhysmbwb,39012,2
179203512,17703,1
179203512,502772,2
226659700,480642,2
226659700,168154,3
224095676,89062,2
224095676,17703,2
44303372,10043,7
100974952,22791,5
160563822,7029,1
160563822,17703,1
172564952,480642,1
172564952,1737,1
172564952,10581,1
dfsnlhysnblb,17703,1
dfsnlhysnblb,1097452,1
dfsnlhysnblb,10553,4
131150712,189,3
74508472,121802,2
74508472,480642,1
74508472,44508,1
36368292,189,2
226057033,1064,1
226057033,10834,1
226057033,1040,2
226057033,1097452,1
224255210,71289,1
224255210,84069,1
224255210,56729,2
224255210,33167,3
224255210,480642,1
224255210,88327,1
224255210,126345,1
8545065,17703,1
44913462,189,3
44913462,17936,9
184555852,17703,1
223123000,15038,2
223123000,17703,1
223123000,1097452,1
21292671,17703,2
21292671,480642,5
172734412,17703,1
172734412,114656,1
67080142,43599,1
67080142,189,2
67080142,1475,1
dxnqnfyrkbnb,17703,1
dxnqnfyrkbnb,1097452,1
dxnqnfyrkbnb,10553,4
xqmpqypmbcb,455,7
xqmpqypmbcb,17703,3
224831227,6490,1
141588562,6490,2
141588562,1022382,1
141588562,160268,1
141588562,10834,1
141588562,114656,3
141588562,17703,5
141588562,15038,1
141588562,19724,1
109883762,1478042,2
109883762,7029,1
109883762,1486092,1
109883762,17703,1
109883762,78565,1
109883762,939612,1
109883762,23124,3
109883762,88327,1
70171592,10579,2
70171592,15992,1
70171592,17703,3
70171592,81917,2
184308072,189,1
184308072,637872,1
6353062,57424,2
6353062,17703,1
6353062,1097452,1
6353062,1973,1
26254831,179941,12
26254831,480642,1
26254831,1737,1
126252202,189,2
126252202,17703,6
126252202,15227,2
219374261,17703,1
168380502,190,1
168380502,17703,2
168380502,1097452,1
168380502,126345,1
168380502,18060,1
72568862,7029,2
72568862,121802,16
72568862,25551,1
72568862,89062,2
72568862,40788,1
72568862,17703,2
9061538,189,3
9061538,84706,1
16130283,17936,8
qskbckyslbqb,10358,5
qskbckyslbqb,17703,1
225166076,189,5
225166076,80749,1
74020572,1064,2
74020572,121802,3
12945357,189,3
12945357,29661,5
12945357,17703,2
12945357,6490,1
129091792,84070,1
129091792,17703,2
129091792,835,4
218682943,17703,2
218682943,835,1
222525521,1064,1
222525521,17703,3
222525521,888662,1
222525521,1431672,7
dcsdmlyvhbxb,17703,3
dcsdmlyvhbxb,188,3
47477462,179941,7
47477462,17703,1
182835032,189,2
mrmpdlyvjbmb,39012,1
182842852,126219,1
182842852,189,2
wbcqhlytlblc,10579,1
wbcqhlytlblc,139517,2
223938679,1064,3
223938679,10553,2
17217493,36026,1
dgdprcyqgbjb,253331,6
dgdprcyqgbjb,17703,2
113306112,89062,1
113306112,480642,2
113306112,21591,1
113306112,10575,1
16571948,26906,1
16571948,17703,4
21335021,190,2
21335021,6490,1
dfsnlhysfbqb,17703,1
dfsnlhysfbqb,1097452,1
dfsnlhysfbqb,10553,4
171935032,811352,1
171935032,17703,1
171935032,1097452,2
171935032,85,1
115140912,112355,2
44996772,315331,2
44996772,19724,10
10601781,53518,1
10601781,360491,2
10601781,827,7
10601781,88327,1
qmlcpdyrfbkb,121802,2
qmlcpdyrfbkb,17703,3
166740742,189,1
166740742,17703,3
dqxgdkysmbrb,20126,1
dqxgdkysmbrb,189,2
dqxgdkysmbrb,71289,1
dqxgdkysmbrb,58162,1
dqxgdkysmbrb,17936,1
dqxgdkysmbrb,121802,1
dqxgdkysmbrb,502772,1
dqxgdkysmbrb,179941,1
dqxgdkysmbrb,29661,1
pkshsysgbwb,17703,1
qcdzpcyqjbkc,121802,2
qcdzpcyqjbkc,17703,2
68134462,189,1
68134462,17703,2
68134462,15227,3
tmtcglyvnbvb,6490,1
tmtcglyvnbvb,139517,1
209112962,6490,1
209112962,189,1
209112962,58162,1
209112962,39012,1
209112962,10834,2
209112962,827,1
209112962,87614,1
209112962,21750,1
209112962,1506522,2
209112962,33167,1
209112962,405,1
209112962,43599,1
17528850,7029,1
17528850,1737,2
43550402,827,1
43550402,189,1
43550402,1737,2
225303009,1238,1
225303009,57424,1
225303009,6490,5
225303009,17703,1
109715022,160268,2
109715022,1137362,2
129697122,189,3
129697122,71289,1
129697122,23680,1
129697122,1475,1
129697122,17703,7
129697122,10579,1
129697122,2544,2
129697122,480642,4
dxnqnfyrhblb,17703,1
dxnqnfyrhblb,1097452,1
dxnqnfyrhblb,10553,4
80219202,84069,1
80219202,179941,2
80219202,10579,1
80219202,33167,5
220419256,16,1
178634722,190,2
178634722,162018,2
178634722,15227,1
160699502,121802,3
160699502,17703,3
133517652,10834,1
133517652,480642,1
221841437,10579,1
221841437,480642,3
221841437,85,1
221207016,789,4
221207016,10361,3
221207016,835,4
99046102,78565,1
92834962,1292142,1
92834962,58162,6
92834962,121802,1
92834962,56729,1
92834962,18060,1
92834962,17703,5
92834962,179941,1
92834962,112355,1
92834962,77842,1
dmrxpkytqbtb,1040,2
dmrxpkytqbtb,1097452,1
qcdzpcyqlblb,121802,2
qcdzpcyqlblb,17703,2
153596532,179941,1
154879192,189,11
154879192,78565,1
xnqkpynnbxb,20126,2
xnqkpynnbxb,21520,5
xnqkpynnbxb,17703,1
166277882,36026,3
166277882,17703,1
166277882,88327,1
166277882,80749,1
223201831,1097452,1
223201831,18060,1
223201831,56729,1
223201831,58162,1
223201831,77842,16
43420272,10043,2
qnnlwhyslbrb,39012,2
223263031,480642,5
223263031,6490,1
223263031,17703,4
223263031,18296,1
223263031,85,5
223012304,114656,1
223012304,189,9
223012304,1434182,1
223012304,17703,1
223012304,89062,2
220502249,85,1
220502249,480642,3
220502249,168154,1
219645140,10043,5
qkdbhlytpbgc,1475,1
219955867,1484812,1
219955867,80749,1
219955867,1489372,2
219955867,1505112,4
219955867,39012,7
219955867,19724,4
219955867,10579,1
52413602,10358,5
52413602,1475,1
222413498,10553,6
5222349,17703,1
180504282,189,1
180504282,17703,4
180504282,15227,1
rqjsdlytdbsb,6490,1
rqjsdlytdbsb,139517,1
vsqxhlytkbkb,21123,1
vsqxhlytkbkb,84070,1
220110787,27954,1
220110787,1238,1
220110787,42294,1
220110787,89062,1
220110787,17703,1
220110787,480642,1
88689092,1505112,1
fsddnynkbcb,455,6
fsddnynkbcb,17703,3
11245403,20126,16
11245403,1512,2
11245403,189,9
11245403,80749,1
11245403,85,1
11245403,21520,1
11245403,17703,1
tskbflytgbcb,187,1
169164092,1040,1
169164092,1097452,1
4846072,455,6
4846072,17703,3
225445982,10834,1
225445982,29661,1
225445982,17703,1
218908829,7848,1
218908829,17703,2
218908829,15227,1
218908829,188,1
58522042,80749,3
219954739,27954,1
219954739,1238,1
219954739,42294,1
219954739,89062,1
219954739,17703,2
219954739,480642,1
128184412,17703,2
224082306,1238,2
224082306,17703,1
kxdgpynlbpc,29661,2
kxdgpynlbpc,17703,2
224716138,10553,3
223674409,1475,2
223674409,17921,1
223674409,1097452,1
99969682,480642,4
99969682,18060,1
220941986,61680,3
220941986,811352,1
220941986,140943,1
220941986,1097452,1
220941986,18060,3
220941986,57424,1
220941986,27591,1
220941986,17703,1
220941986,56729,1
220941986,480642,5
220941986,88327,1
221929588,21123,1
221929588,39012,1
226160410,85,1
226160410,1470102,1
226160410,1506522,1
226160410,190,8
226160410,17703,1
226160410,88327,1
225839837,17703,1
225839837,134115,1
225839837,502772,1
182866042,1504699,1
221833483,179941,2
221833483,17703,2
221833483,56729,1
221833483,15227,1
165906742,87614,1
223279008,85,2
223279008,480642,8
223279008,22467,1
223279008,26906,1
223279008,60209,1
226909401,7029,1
226909401,18296,1
218596642,1064,1
218596642,1454542,1
218596642,26906,1
pkshsysdbbc,18718,1
pkshsysdbbc,10834,1
pkshsysdbbc,17703,2
pkshsysdbbc,1973,7
qkdbhlytnbbc,1475,1
131303202,87614,1
13405655,189,6
13405655,1097452,2
14238666,10358,1
14238666,18296,1
14238666,10581,1
218723617,39012,1
dxnqnfyrjbqb,17703,1
dxnqnfyrjbqb,1097452,1
dxnqnfyrjbqb,10553,4
rwckjlytkbcc,21123,1
rwckjlytkbcc,84070,1
174115532,121802,6
221237101,1162662,7
179984662,939612,2
179984662,1478372,4
93935812,6490,1
93935812,71289,1
93935812,57424,2
93935812,2544,1
93935812,142180,1
93935812,480642,1
40550812,10553,3
40550812,27921,2
40550812,637872,3
13939088,6490,1
13939088,189,2
13939088,87614,1
38157872,114656,2
38157872,17703,1
8104617,17703,1
8104617,189,7
8104617,88327,1
53992302,10575,4
201822822,16225,1
223037715,29661,1
223037715,189,1
223037715,71289,1
dmrxpkytmbtb,1040,2
dmrxpkytmbtb,1097452,1
14087060,1040,2
14087060,7029,8
14087060,17703,3
76160542,17703,1
qwnqnfyrfbbc,17703,3
qwnqnfyrfbbc,1097452,1
qwnqnfyrfbbc,10553,7
187317862,89062,1
187317862,480642,1
226534498,1454542,1
226534498,1434182,1
226534498,24120,1
226534498,1097452,1
226534498,77842,1
174463182,89386,1
174463182,43599,1
174463182,15227,1
174463182,40788,1
174463182,17703,1
174463182,2544,1
174463182,189,7
16177191,17703,1
16177191,162018,2
16177191,18060,2
222773832,17703,3
222773832,835,2
dqnltcyrkbwb,17703,1
163225292,121802,4
163225292,10164,1
163225292,17703,2
163225292,10575,1
163225292,480642,2
220892696,189,1
220892696,71289,1
219557202,10361,1
219557202,80749,1
219557202,121802,1
219557202,77379,1
219557202,1475,1
219557202,85,3
219557202,480642,4
219557202,77842,1
142360162,19724,3
15847213,10358,8
15847213,17703,1
15847213,88327,4
15847213,15227,1
219690038,17703,1
165390172,89062,1
165390172,480642,1
48892562,121802,2
48892562,106382,1
48892562,1097452,1
48892562,140943,1
48892562,16390,4
48892562,78565,4
48892562,17703,1
48892562,455,4
114506652,6490,1
114506652,18296,1
wbcqhlytkbgc,10579,1
wbcqhlytkbgc,139517,2
146111062,10579,1
146111062,17703,1
146111062,56729,3
106468222,149894,3
106468222,21750,1
106468222,17703,2
106468222,1954,1
106468222,29661,1
106468222,480642,6
220345617,6490,1
220345617,58162,4
220345617,1162662,4
220345617,160268,1
220345617,57424,1
220345617,15038,1
220345617,19724,7
220345617,480642,1
226487779,10575,2
226487779,18296,5
137924272,10575,3
137924272,10579,1
137924272,56729,1
137924272,17703,2
137924272,85,1
137924272,190,2
137924272,480642,5
tmtcglyvmbxb,6490,1
tmtcglyvmbxb,139517,1
141177262,17703,3
141177262,10581,1
141177262,480642,4
141177262,1470102,1
105322472,827,1
221570203,2544,2
221570203,21123,1
221570203,189,3
221570203,1097452,2
224711741,142180,1
qfkkhdyqnbwb,121802,2
qfkkhdyqnbwb,17703,3
dfbnvhysfbtb,85,3
dfbnvhysfbtb,480642,3
89173932,10043,1
89173932,637872,3
64209922,189,3
149528862,6490,1
227034043,480642,2
227034043,1505112,6
227034043,17703,2
221907823,17703,1
221907823,71289,1
221907823,1737,1
125197152,17703,1
125197152,939612,4
125197152,1954,1
88492652,1040,1
88492652,149894,1
88492652,58162,2
88492652,1064,1
88492652,121802,2
88492652,18060,6
88492652,87614,1
88492652,89062,3
88492652,61680,1
88492652,480642,2
88492652,77842,1
224104095,480642,5
224104095,6490,1
224104095,17703,4
224104095,85,5
tmtcglyvlbsb,6490,1
tmtcglyvlbsb,139517,1
124228652,189,2
124228652,17703,3
41496982,16390,2
qcdzpcyqgbgb,121802,2
qcdzpcyqgbgb,17703,2
mrmpdlyvpbfb,39012,1
206906362,485,3
dfbnvhysdbdc,2544,2
dfbnvhysdbdc,85,3
dfbnvhysdbdc,480642,3
219645088,10043,5
64272762,1512,1
64272762,20126,2
64272762,189,1
64272762,21520,1
64272762,88170,1
64272762,1097452,2
64272762,93380,3
64272762,17703,3
64272762,190,2
64272762,29661,6
9888900,20126,1
9888900,189,19
9888900,17936,1
9888900,15227,2
9888900,17703,3
9888900,88327,3
222812659,17703,1
mrmpdlytpbhb,39012,1
221413004,1505112,2
225882575,6490,1
13682478,23123,1
13682478,6490,1
13682478,189,5
13682478,10575,1
13682478,80749,1
13682478,187,1
13682478,7029,4
13682478,827,1
13682478,405,1
13682478,37550,1
13682478,53518,1
13682478,17703,4
13682478,921432,6
13682478,1506522,1
13682478,19724,1
13682478,88327,1
tskbflytpbgb,187,1
173059482,1064,1
173059482,179941,3
173059482,15038,1
173059482,1097452,1
173059482,10581,2
224863291,7029,3
224863291,637872,2
mrmpdlyvhbjc,39012,1
219554125,485,1
xqmpqyphbhb,455,6
xqmpqyphbhb,17703,3
66289392,615662,1
66289392,17703,1
66289392,18296,1
156264882,10575,2
156264882,1097452,1
156264882,190,1
156264882,1475,1
156264882,2544,3
156264882,480642,4
5365659,455,7
5365659,17703,4
214731402,80749,1
214731402,10581,1
219313761,179941,1
221449972,1238,2
221449972,17703,2
221449972,10579,1
221449972,89062,1
44418422,20126,2
44418422,189,1
44418422,21520,8
mrmpdlytcbmc,39012,1
166868872,160268,1
166868872,19724,3
183002302,17703,1
183002302,189,2
183002302,15227,1
142965362,189,1
171100742,10358,6
171100742,17703,2
223808308,921432,3
152893542,10553,2
53107592,121802,2
218678892,190,2
218678892,89062,1
218678892,360491,1
218678892,17703,4
218678892,77842,8
203209682,17703,1
109032992,189,7
109032992,58162,1
109032992,121802,4
109032992,1097452,2
109032992,15227,2
109032992,17703,1
54192612,112355,6
dmrxpkytjbvb,1040,2
dmrxpkytjbvb,1097452,1
10601766,1512,1
10601766,827,5
10601766,1040,7
10601766,88327,1
31368742,121802,2
31368742,17703,2
143599372,10579,1
143599372,189,1
143599372,17703,2
21579701,17703,1
21579701,97776,1
227058644,18424,1
227058644,1240352,2
227058644,10575,1
227058644,849,1
227058644,19882,2
227058644,17703,5
227058644,10579,1
226487684,21123,1
69728542,6490,1
69728542,17703,3
69728542,1097452,1
222896656,85,1
184303372,1040,1
184303372,1097452,1
5132307,17703,1
227109589,87614,1
225605708,179941,4
225605708,480642,2
225605708,1097452,1
209169262,124314,1
209169262,17703,2
209169262,849,1
209169262,189,3
209169262,1097452,2
126372372,19724,1
126372372,39012,1
63226052,17703,1
63226052,189,2
63226052,71289,2
63226052,188,1
12987907,17703,1
193683022,480642,1
193683022,56729,1
pkshsyqmbbc,6490,2
pkshsyqmbbc,17703,3
pkshsyqmbbc,919492,5
pkshsyqmbbc,80749,2
6116027,455,6
6116027,17703,3
216580082,1137362,3
216580082,190,1
216580082,360491,1
225920229,1450612,1
225920229,17703,1
226919087,1240352,1
226919087,80749,2
226919087,106382,1
226919087,57424,1
226919087,17703,3
226919087,134115,2
223887250,61682,1
223887250,189,1
223887250,71289,1
223887250,58162,1
223887250,18060,1
223887250,56729,1
223887250,15227,1
223887250,1097452,1
223887250,40788,1
223887250,17703,1
223887250,190,5
223887250,360491,11
223887250,77842,11
9941508,17703,1
90658542,17703,3
90658542,29661,7
90658542,189,8
90658542,18296,2
220304669,3007,2
220304669,17703,1
14252175,189,1
14252175,17703,2
14252175,17936,4
225062334,18424,1
225062334,17703,2
mrmpdlyvfbpc,39012,1
86173122,637872,2
183068002,17703,1
189315882,29661,6
189315882,17703,2
189315882,87614,1
189315882,15227,1
15667206,10043,1
15667206,82132,2
15667206,10575,5
87207822,78565,1
8882701,455,6
8882701,17703,3
13056976,190,3
13056976,189,1
13056976,1097452,2
13056976,71289,2
226489223,17703,1
226489223,17921,1
tmtcglytnbhc,6490,1
tmtcglytnbhc,139517,1
68965382,253331,1
221729057,10579,1
221729057,480642,3
221729057,85,1
16130435,1064,1
16130435,1040,1
16130435,189,1
16130435,17936,5
222434079,106382,1
222434079,17703,1
227021016,10553,3
104579252,1506856,1
104579252,85,3
104579252,27591,3
104579252,18060,3
104579252,89062,1
104579252,33167,4
104579252,480642,4
188223432,7029,4
11281907,455,6
11281907,17703,3
197922002,17703,3
197922002,16390,5
tskbflyvfbdb,187,1
220729296,39012,1
dtjvvgyscbpb,20126,1
dtjvvgyscbpb,189,1
dtjvvgyscbpb,58162,2
dtjvvgyscbpb,17936,1
dtjvvgyscbpb,121802,1
